Super-Reino	Filo	Classe	Ordem	Familia	Genero	Especie	LGM047_BAC-1.2	LGM0159_1_EL_BAC-1.25
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas aquatica	0.0	0.0
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas asaccharolytica	0.0	0.0
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas psychrotolerans	0.0	0.0
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Stakelama	Stakelama flava	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces lasii	0.0	0.0
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium piscinae	0.0	0.0
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Falsibacillus	Falsibacillus albus	0.0	0.0
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus licheniformis	0.0	0.0
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus massiliigabonensis	0.0	0.0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Caenibius	Caenibius tardaugens	0.0	0.0
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Mesobacillus	Mesobacillus boroniphilus	0.0	0.0
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Neobacillus	Neobacillus novalis	0.0	0.0
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium flavum	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Micromonosporales	Micromonosporaceae	Actinoplanes	Actinoplanes lutulentus	0.0	0.0
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingosinicellaceae	Thermaurantiacus	Thermaurantiacus tibetensis	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces fimicarius	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces argenteolus	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces atratus	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces griseinus	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces coffeae	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces parmotrematis	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces parvus	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces rubiginosohelvolus	0.0	0.0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thermohalobaculum	Thermohalobaculum xanthum	0.0	0.0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Plesiomonas	Plesiomonas shigelloides	0.0	0.0
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aequorivita	Aequorivita sublithincola	0.0	0.0
Bacteria	Firmicutes	Thermolithobacteria	Thermolithobacterales	Thermolithobacteraceae	Thermolithobacter	Thermolithobacter ferrireducens	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces gelaticus	0.0	0.0
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus tianshenii	0.0	0.0
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus ATCC 14579	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces genisteinicus	0.0	0.0
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Tenuibacillus	Tenuibacillus halotolerans	0.0	0.0
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Myroides	Myroides phaeus	0.0	0.0
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	Oceanobacillus endoradicis	0.0	0.0
unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Streptosporangium	Streptosporangium algeriense	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces triticiradicis	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces cacaoi	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces olivaceoviridis	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces cyslabdanicus	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces galilaeus	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces gamaensis	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces lasalocidi	0.0	0.0
Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae	Microbulbifer	Microbulbifer hainanensis	0.0	0.0
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Mesobacillus	Mesobacillus fermenti	0.0	0.0
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Alkalihalobacillus	Alkalihalobacillus lehensis	0.0	0.0
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus geothermalis	0.0	0.0
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus massiliogorillae	0.0	0.0
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus mycoides	0.0	0.0
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus nakamurai	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides luti	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Lentzea	Lentzea cavernae	0.0	0.0
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfocastanea	Desulfocastanea catecholica	0.0	0.0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter quasiroggenkampii	0.0	0.0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Halopseudomonas	Halopseudomonas salina	0.0	0.0
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Jeotgalibacillus	Jeotgalibacillus soli	0.0	0.0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	Vagococcus carniphilus	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Citricoccus	Citricoccus nitrophenolicus	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Kocuria	Kocuria dechangensis	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum soehngenii	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Micrococcus	Micrococcus terreus	0.0	0.0
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 = NCTC 7292	0.0	0.0
Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter zeae	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Nesterenkonia	Nesterenkonia xinjiangensis	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Nesterenkonia	Nesterenkonia sedimenti	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Nesterenkonia	Nesterenkonia cremea	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter cupressi	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Enteractinococcus	Enteractinococcus coprophilus	0.0	0.0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter braakii	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Citricoccus	Citricoccus yambaruensis	0.0	0.0
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter nanjingensis	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium	[Clostridium] aminophilum	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella marseillensis	0.0	49.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella buccalis	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides clarus YIT 12056	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella loescheii	0.0	12.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas termitidis	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella fusca JCM 17724	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerosacchariphilus	Anaerosacchariphilus polymeriproducens	0.0	4.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Mediterranea	Mediterranea massiliensis	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ilei	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus pleomorphus	0.0	2.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella brevis	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tenuifilaceae	Perlabentimonas	Perlabentimonas gracilis	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola coprophilus	0.0	2.0
Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium succinatutens	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Konateibacter	Konateibacter massiliensis	0.0	2.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	Paraprevotella clara YIT 11840	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides chinchillae	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella dentasini JCM 15908	0.0	2.0
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula DSM 2008	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella oris	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella forsythia	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis	0.0	1.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella albensis	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Christensenellaceae	Luoshenia	Luoshenia tenuis	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides zoogleoformans	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio ruminis	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Marinilabiliales	Marinilabiliaceae	Breznakibacter	Breznakibacter xylanolyticus	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellamassilia	Prevotellamassilia timonensis	0.0	26.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	Bacilliculturomica	Bacilliculturomica massiliensis	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella illustrans	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas pasteri	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Prolixibacter	Prolixibacter bellariivorans	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella phocaeensis	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Herbinix	Herbinix luporum	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella dentalis DSM 3688	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas mossii DSM 22836	0.0	1.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides oleiciplenus YIT 12058	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides gallinaceum	0.0	0.0
Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	Spiroplasma chinense	0.0	0.0
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Schleiferiaceae	Schleiferia	Schleiferia thermophila	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Caecibacteroides	Caecibacteroides pullorum	0.0	2.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caecigallinarum	0.0	0.0
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella tobetsuensis	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Seramator	Seramator thermalis	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	unclassified	unclassified	unclassified	0.0	6.0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum frisingense	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides mediterraneensis	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	Ihubacter	Ihubacter massiliensis	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenella	Rikenella microfusus	0.0	1.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptococcaceae	Peptococcus	Peptococcus simiae	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides pyogenes	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Velocimicrobium	Velocimicrobium porci	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella hominis	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Marseilla	Marseilla massiliensis	0.0	1.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides rodentium JCM 16496	0.0	6.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Roseburia	Roseburia intestinalis L1-82	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Acetivibrio	Acetivibrio aldrichii	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas massiliensis	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Papillibacter	Papillibacter cinnamivorans	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella denticola	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Proteiniphilum	Proteiniphilum acetatigenes	0.0	1.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Faecalimonas	Faecalimonas umbilicata	0.0	6.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia faecicola	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Beduini	Beduini massiliensis	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides pacaensis	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella amnii	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella bryantii B14	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella histicola	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella disiens	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Abyssivirga	Abyssivirga alkaniphila	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella jejuni	0.0	0.0
Bacteria	Firmicutes	Tissierellia	Tissierellales	Tissierellaceae	Sporanaerobacter	Sporanaerobacter acetigenes	0.0	0.0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus saliviloxodontae	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Syntrophococcus	Syntrophococcus sucromutans	0.0	0.0
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Schleiferiaceae	Thermaurantimonas	Thermaurantimonas aggregans	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Thermotalea	Thermotalea metallivorans	0.0	0.0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema brennaborense	0.0	0.0
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Vescimonas	Vescimonas fastidiosa	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Wujia	Wujia chipingensis	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	unclassified	unclassified	0.0	0.0
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas terrae	0.0	0.0
Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	Spiroplasma apis	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella melaninogenica ATCC 25845	0.0	0.0
Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium puteale	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella veroralis	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas catoniae ATCC 51270	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Pseudoflavonifractor	Pseudoflavonifractor phocaeensis	0.0	0.0
Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pseudopedobacter	Pseudopedobacter beijingensis	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Puteibacter	Puteibacter caeruleilacunae	0.0	0.0
Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Raoultibacter	Raoultibacter massiliensis	0.0	0.0
Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Raoultibacter	Raoultibacter timonensis	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Roseburia	Roseburia inulinivorans DSM 16841	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Saccharofermentans	Saccharofermentans acetigenes	0.0	0.0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Schwartzia	Schwartzia succinivorans	0.0	0.0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia rubidaea	0.0	0.0
Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium cibi	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas gulae	0.0	0.0
Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasmoides pirum	0.0	0.0
Bacteria	Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Pontibacter	Pontibacter russatus	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sartorii JCM 16497	0.0	8.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caecicola	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cutis	0.0	2.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fluxus YIT 12057	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella viscericola	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Bianqueaceae	Bianquea	Bianquea renquensis	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Bilifractor	Bilifractor porci	0.0	1.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia brookingsii	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia coccoides	0.0	1.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia liquoris	0.0	1.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia luti DSM 14534	0.0	0.0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Breznakia	Breznakia pachnodae	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Butyricicoccus	Butyricicoccus intestinisimiae	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio crossotus	0.0	1.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Catenibacillus	Catenibacillus scindens	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Christensenellaceae	Christensenella	Christensenella hongkongensis	0.0	0.0
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus evryensis	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae	0.0	0.0
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Azonexaceae	Azonexus	Azonexus caeni	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerotignum	Anaerotignum faecicola	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Acetivibrio	Acetivibrio alkalicellulosi	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Acetivibrio	Acetivibrio ethanolgignens	0.0	1.0
Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Adlercreutzia equolifaciens	0.0	0.0
Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Adlercreutzia hattorii	0.0	0.0
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Aeoliella	Aeoliella mucimassa	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes dispar	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes putredinis	0.0	1.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerostipes	Anaerostipes caccae	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerobium	Anaerobium acetethylicum	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerocolumna	Anaerocolumna xylanovorans	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Anaeromassilibacillus	Anaeromassilibacillus senegalensis	0.0	0.0
Bacteria	Bacteroidota	Bacteroidia	Marinilabiliales	Marinilabiliaceae	Anaerophaga	Anaerophaga thermohalophila DSM 12881	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium ihumii AP5	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium merdae	0.0	0.0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium phoceensis	0.0	9.0
